model_loss,accuracy,optimal_threshold,tpr,tnr,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support
Random_Forest_Original_Loss,0.9971181556195965,0.5,0.9942528735632183,1.0,0.9971264367816092,0.9971264367816092,0.9971181556195965,694.0,0.9971347179436217,0.9971181556195965,0.9971181556195965,694.0
Random_Forest_Dice_Loss,1.0,0.39473684210526316,1.0,1.0,1.0,1.0,1.0,694.0,1.0,1.0,1.0,694.0
Random_Forest_Focal_Loss,1.0,0.39473684210526316,1.0,1.0,1.0,1.0,1.0,694.0,1.0,1.0,1.0,694.0
Random_Forest_Tversky_Loss,1.0,0.39473684210526316,1.0,1.0,1.0,1.0,1.0,694.0,1.0,1.0,1.0,694.0
Logistic_Regression_Original_Loss,0.9495677233429395,0.5,0.9454022988505747,0.953757225433526,0.9495909638304056,0.9495797621420503,0.9495676186323668,694.0,0.9496025840741389,0.9495677233429395,0.9495674092112215,694.0
Logistic_Regression_Dice_Loss,0.9596541786743515,0.3526315789473684,0.9798850574712644,0.9393063583815029,0.9604523064634227,0.9595957079263837,0.9596327225892227,694.0,0.9603990979441512,0.9596541786743515,0.9596354045998637,694.0
Logistic_Regression_Focal_Loss,0.7795389048991355,0.9,0.5660919540229885,0.9942196531791907,0.8424496218466068,0.7801558036010896,0.7691831131650968,694.0,0.842874694258414,0.7795389048991355,0.7690422180394637,694.0
Logistic_Regression_Tversky_Loss,0.9538904899135446,0.31052631578947365,0.9885057471264368,0.9190751445086706,0.9561544112736258,0.9537904458175537,0.9538256819693945,694.0,0.9560638544192226,0.9538904899135446,0.9538306671958677,694.0
Weighted_Logistic_Regression_Original_Loss,0.9265129682997119,0.5,0.9080459770114943,0.9450867052023122,0.9270735459194279,0.9265663411069032,0.9264945017289181,694.0,0.9271202607210709,0.9265129682997119,0.9264911441705919,694.0
Weighted_Logistic_Regression_Dice_Loss,0.952449567723343,0.3526315789473684,0.9741379310344828,0.930635838150289,0.9533469825971885,0.952386884592386,0.9524210185167873,694.0,0.9532908941675732,0.952449567723343,0.9524243772469704,694.0
Weighted_Logistic_Regression_Focal_Loss,0.6844380403458213,0.9,0.3764367816091954,0.9942196531791907,0.7990765684264136,0.685328217394193,0.6516215986998788,694.0,0.7996122624828649,0.6844380403458213,0.6513134630975694,694.0
Weighted_Logistic_Regression_Tversky_Loss,0.952449567723343,0.3526315789473684,0.9741379310344828,0.930635838150289,0.9533469825971885,0.952386884592386,0.9524210185167873,694.0,0.9532908941675732,0.952449567723343,0.9524243772469704,694.0
