model_loss,accuracy,optimal_threshold,tpr,tnr,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support
Random_Forest_Original_Loss,0.9980563654033042,0.5,0.99609375,1.0,0.9980732177263969,0.998046875,0.9980562754535357,1029.0,0.9980638553246787,0.9980563654033042,0.9980563397033704,1029.0
Random_Forest_Dice_Loss,0.9990281827016521,0.4789473684210527,0.998046875,1.0,0.9990347490347491,0.9990234375,0.9990281496592857,1029.0,0.9990300587968226,0.9990281827016521,0.9990281771945909,1029.0
Random_Forest_Focal_Loss,0.9990281827016521,0.4789473684210527,0.998046875,1.0,0.9990347490347491,0.9990234375,0.9990281496592857,1029.0,0.9990300587968226,0.9990281827016521,0.9990281771945909,1029.0
Random_Forest_Tversky_Loss,0.9980563654033042,0.4368421052631579,1.0,0.9961315280464217,0.9980544747081712,0.9980657640232109,0.9980563488825422,1029.0,0.998063928183836,0.9980563654033042,0.9980563764171454,1029.0
Logistic_Regression_Original_Loss,0.9290573372206026,0.5,0.923828125,0.9342359767891683,0.9291131061688092,0.9290320508945842,0.9290506365579495,1029.0,0.9290945165194069,0.9290573372206026,0.9290539868892761,1029.0
Logistic_Regression_Dice_Loss,0.9397473275024295,0.39473684210526316,0.96484375,0.9148936170212766,0.9407778677912462,0.9398686835106382,0.9397222222222222,1029.0,0.9408874997368649,0.9397473275024295,0.9397162447745538,1029.0
Logistic_Regression_Focal_Loss,0.7434402332361516,0.9,0.490234375,0.9941972920696325,0.8257073914147828,0.7422158335348162,0.7255090575463385,1029.0,0.8249178793401318,0.7434402332361516,0.7258499544225707,1029.0
Logistic_Regression_Tversky_Loss,0.9397473275024295,0.39473684210526316,0.96484375,0.9148936170212766,0.9407778677912462,0.9398686835106382,0.9397222222222222,1029.0,0.9408874997368649,0.9397473275024295,0.9397162447745538,1029.0
Weighted_Logistic_Regression_Original_Loss,0.9105928085519922,0.5,0.87109375,0.9497098646034816,0.9132116666159511,0.9104018073017408,0.9104214924830812,1029.0,0.9130576161416005,0.9105928085519922,0.9104405276018491,1029.0
Weighted_Logistic_Regression_Dice_Loss,0.923226433430515,0.31052631578947365,0.966796875,0.8800773694390716,0.9263362291939263,0.9234371222195358,0.9231102463865855,1029.0,0.9265191583564799,0.923226433430515,0.9230957230060942,1029.0
Weighted_Logistic_Regression_Focal_Loss,0.7133138969873664,0.9,0.4296875,0.9941972920696325,0.8121321033949416,0.7119423960348162,0.6878306878306879,1029.0,0.8112846059128869,0.7133138969873664,0.6882640757415157,1029.0
Weighted_Logistic_Regression_Tversky_Loss,0.923226433430515,0.31052631578947365,0.966796875,0.8800773694390716,0.9263362291939263,0.9234371222195358,0.9231102463865855,1029.0,0.9265191583564799,0.923226433430515,0.9230957230060942,1029.0
