longitude,latitude,probability
77.50141274598626,8.077048548798329,0.25060077691077587
77.49242974598626,8.08603154879833,0.3381203189593071
77.52836174598626,8.077048548798329,0.26404073535439354
77.54632774598626,8.077048548798329,0.34365936459038865
77.51937874598626,8.077048548798329,0.2485223196178994
77.50141274598626,8.08603154879833,0.3797503889828122
77.45649774598625,8.08603154879833,0.7093622057767615
77.51039574598626,8.077048548798329,0.25060077691077587
77.46548074598626,8.08603154879833,0.2732249971379635
77.47446374598626,8.08603154879833,0.2732249971379635
77.53734474598626,8.077048548798329,0.3230847284948429
77.48344674598626,8.08603154879833,0.2601555421955676
77.51039574598626,8.08603154879833,0.3937143883177129
77.54632774598626,8.08603154879833,0.4150281949560107
77.42056574598625,8.09501454879833,0.2705084892961892
77.52836174598626,8.08603154879833,0.3906468318037523
77.51937874598626,8.08603154879833,0.42438403199667435
77.55531074598626,8.08603154879833,0.3538363674738224
77.53734474598626,8.08603154879833,0.4150281949560107
77.45649774598625,8.09501454879833,0.334940112684493
77.42954874598625,8.09501454879833,0.2791150914412313
77.46548074598626,8.09501454879833,0.3728724640284189
77.43853174598625,8.09501454879833,0.2705084892961892
77.44751474598625,8.09501454879833,0.334940112684493
77.47446374598626,8.09501454879833,0.381384103918069
77.48344674598626,8.09501454879833,0.3995097792195165
77.49242974598626,8.09501454879833,0.3797503889828122
77.52836174598626,8.09501454879833,0.4273584793556546
77.55531074598626,8.09501454879833,0.3906468318037523
77.51039574598626,8.09501454879833,0.3937143883177129
77.51937874598626,8.09501454879833,0.3906468318037523
77.54632774598626,8.09501454879833,0.4273584793556546
77.53734474598626,8.09501454879833,0.42617461422932895
77.39361674598625,8.103997548798331,0.2791150914412313
77.50141274598626,8.09501454879833,0.3937143883177129
77.40259974598625,8.103997548798331,0.2791150914412313
77.41158274598625,8.103997548798331,0.33642027631917326
77.43853174598625,8.103997548798331,0.3728724640284189
77.42056574598625,8.103997548798331,0.2984879249752473
77.44751474598625,8.103997548798331,0.334940112684493
77.50141274598626,8.103997548798331,0.3937143883177129
77.47446374598626,8.103997548798331,0.38043319217456684
77.48344674598626,8.103997548798331,0.38787857944891174
77.45649774598625,8.103997548798331,0.3728724640284189
77.49242974598626,8.103997548798331,0.3937143883177129
77.46548074598626,8.103997548798331,0.3758469113873992
77.42954874598625,8.103997548798331,0.33312768595678954
77.51039574598626,8.103997548798331,0.3851077861726707
77.51937874598626,8.103997548798331,0.4273584793556546
77.53734474598626,8.103997548798331,0.4150281949560107
77.55531074598626,8.103997548798331,0.4119702539605043
77.37565074598625,8.112980548798332,0.2483064356381548
77.40259974598625,8.112980548798332,0.28369172882588617
77.39361674598625,8.112980548798332,0.27131129415965993
77.38463374598625,8.112980548798332,0.36568223467901617
77.36666774598625,8.112980548798332,0.7736856583510704
77.54632774598626,8.103997548798331,0.3998841264608348
77.52836174598626,8.103997548798331,0.43850489862897285
77.41158274598625,8.112980548798332,0.28369172882588617
77.42056574598625,8.112980548798332,0.27981074064487976
77.42954874598625,8.112980548798332,0.28369172882588617
77.45649774598625,8.112980548798332,0.38043319217456684
77.44751474598625,8.112980548798332,0.3177430919888057
77.47446374598626,8.112980548798332,0.35025171228189367
77.48344674598626,8.112980548798332,0.3601407218360785
77.43853174598625,8.112980548798332,0.334990297455359
77.50141274598626,8.112980548798332,0.3937143883177129
77.49242974598626,8.112980548798332,0.3813339536514866
77.46548074598626,8.112980548798332,0.3618327617859161
77.51039574598626,8.112980548798332,0.40923280405420703
77.51937874598626,8.112980548798332,0.3906468318037523
77.52836174598626,8.112980548798332,0.4187518772106124
77.53734474598626,8.112980548798332,0.4203792233275253
77.31276974598624,8.121963548798332,0.7093622057767615
77.55531074598626,8.112980548798332,0.4203792233275253
77.54632774598626,8.112980548798332,0.41039985322211275
77.33073574598625,8.121963548798332,0.7093622057767615
77.35768474598625,8.121963548798332,0.3156111753931989
77.33971874598625,8.121963548798332,0.7093622057767615
77.34870174598625,8.121963548798332,0.2050144895814278
77.32175274598625,8.121963548798332,0.23051458037388484
77.36666774598625,8.121963548798332,0.3588267991390295
77.37565074598625,8.121963548798332,0.3503273526538096
77.38463374598625,8.121963548798332,0.3123950013098837
77.39361674598625,8.121963548798332,0.31253004554264063
77.40259974598625,8.121963548798332,0.334990297455359
77.42056574598625,8.121963548798332,0.34067035390121564
77.42954874598625,8.121963548798332,0.3987843193562027
77.43853174598625,8.121963548798332,0.3758970961582652
77.44751474598625,8.121963548798332,0.33642027631917326
77.46548074598626,8.121963548798332,0.3664190425730838
77.47446374598626,8.121963548798332,0.3859202344386543
77.48344674598626,8.121963548798332,0.3727273515064444
77.41158274598625,8.121963548798332,0.334990297455359
77.49242974598626,8.121963548798332,0.4150281949560107
77.45649774598625,8.121963548798332,0.3728724640284189
77.50141274598626,8.121963548798332,0.3868729992825682
77.51937874598626,8.121963548798332,0.41039985322211275
77.53734474598626,8.121963548798332,0.4203792233275253
77.51039574598626,8.121963548798332,0.41800980176228236
77.54632774598626,8.121963548798332,0.4119702539605043
77.55531074598626,8.121963548798332,0.4690013793146778
77.56429374598626,8.121963548798332,0.2697729170975899
77.52836174598626,8.121963548798332,0.4273584793556546
77.31276974598624,8.130946548798333,0.34941526352660834
77.30378674598624,8.130946548798333,0.7093622057767615
77.32175274598625,8.130946548798333,0.34157194675155206
77.33073574598625,8.130946548798333,0.34157194675155206
77.33971874598625,8.130946548798333,0.33307250026633217
77.34870174598625,8.130946548798333,0.2994777390754267
77.36666774598625,8.130946548798333,0.3516029518132824
77.37565074598625,8.130946548798333,0.32477543597610997
77.35768474598625,8.130946548798333,0.33307250026633217
77.38463374598625,8.130946548798333,0.3886904651258985
77.40259974598625,8.130946548798333,0.28369172882588617
77.39361674598625,8.130946548798333,0.32477543597610997
77.42056574598625,8.130946548798333,0.334990297455359
77.41158274598625,8.130946548798333,0.34463231061669447
77.42954874598625,8.130946548798333,0.334990297455359
77.43853174598625,8.130946548798333,0.334990297455359
77.44751474598625,8.130946548798333,0.38043319217456684
77.45649774598625,8.130946548798333,0.3758469113873992
77.46548074598626,8.130946548798333,0.37177643976294233
77.47446374598626,8.130946548798333,0.39685236938798074
77.48344674598626,8.130946548798333,0.378266397137526
77.49242974598626,8.130946548798333,0.4149780446894283
77.51039574598626,8.130946548798333,0.4044908982517093
77.50141274598626,8.130946548798333,0.40709802718437926
77.52836174598626,8.130946548798333,0.42617461422932895
77.51937874598626,8.130946548798333,0.42617461422932895
77.53734474598626,8.130946548798333,0.42194962406591696
77.54632774598626,8.130946548798333,0.42194962406591696
77.56429374598626,8.130946548798333,0.4603947771696356
77.55531074598626,8.130946548798333,0.38523797651401465
77.57327674598626,8.130946548798333,0.32670444982354024
77.30378674598624,8.139929548798333,0.27579007501067304
77.32175274598625,8.139929548798333,0.3699321996543864
77.33073574598625,8.139929548798333,0.3502733275945728
77.33971874598625,8.139929548798333,0.33307250026633217
77.31276974598624,8.139929548798333,0.40157948988483144
77.35768474598625,8.139929548798333,0.37432257142378705
77.34870174598625,8.139929548798333,0.377585629619145
77.36666774598625,8.139929548798333,0.3516029518132824
77.37565074598625,8.139929548798333,0.3348664041885353
77.40259974598625,8.139929548798333,0.34760675797567475
77.41158274598625,8.139929548798333,0.27981074064487976
77.39361674598625,8.139929548798333,0.35488935185233716
77.38463374598625,8.139929548798333,0.34545293493255846
77.42954874598625,8.139929548798333,0.33079735659427806
77.42056574598625,8.139929548798333,0.372922648799285
77.44751474598625,8.139929548798333,0.33939472367815354
77.43853174598625,8.139929548798333,0.3758970961582652
77.46548074598626,8.139929548798333,0.3803830419079845
77.45649774598625,8.139929548798333,0.3664190425730838
77.48344674598626,8.139929548798333,0.378266397137526
77.47446374598626,8.139929548798333,0.3727273515064444
77.51039574598626,8.139929548798333,0.36905127587174175
77.50141274598626,8.139929548798333,0.40709802718437926
77.52836174598626,8.139929548798333,0.42448187934359993
77.53734474598626,8.139929548798333,0.42194962406591696
77.54632774598626,8.139929548798333,0.4574304602589966
77.49242974598626,8.139929548798333,0.378266397137526
77.55531074598626,8.139929548798333,0.4603947771696356
77.51937874598626,8.139929548798333,0.47961667947257625
77.57327674598626,8.139929548798333,0.43396839289527067
77.56429374598626,8.139929548798333,0.4603947771696356
77.58225974598626,8.139929548798333,0.36914635234176907
77.60022574598626,8.139929548798333,0.7093622057767615
77.59124274598626,8.139929548798333,0.2688395587140921
77.31276974598624,8.148912548798334,0.3519210178071354
77.29480374598624,8.148912548798334,0.20581998805741022
77.30378674598624,8.148912548798334,0.37172723415690967
77.33073574598625,8.148912548798334,0.40053292246027494
77.32175274598625,8.148912548798334,0.40053292246027494
77.33971874598625,8.148912548798334,0.34939814532649727
77.34870174598625,8.148912548798334,0.34939814532649727
77.36666774598625,8.148912548798334,0.3560851650840137
77.38463374598625,8.148912548798334,0.37121499691250226
77.39361674598625,8.148912548798334,0.37121499691250226
77.42954874598625,8.148912548798334,0.3583918678283281
77.41158274598625,8.148912548798334,0.28369172882588617
77.42056574598625,8.148912548798334,0.28187930209818274
77.40259974598625,8.148912548798334,0.32477543597610997
77.44751474598625,8.148912548798334,0.38043319217456684
77.45649774598625,8.148912548798334,0.3758469113873992
77.43853174598625,8.148912548798334,0.33642027631917326
77.46548074598626,8.148912548798334,0.36719015897577467
77.37565074598625,8.148912548798334,0.3815004104005511
77.48344674598626,8.148912548798334,0.378266397137526
77.47446374598626,8.148912548798334,0.3436713943560822
