longitude,latitude
96.616667,28.35
96.5,28.166667
73.32772,18.91923
79.81448,11.91386
76.22246,10.00402
88.36389,22.57265
95.926999,28.155702
95.926999,28.155702
95.926999,28.155702
95.926999,28.155702
95.926999,28.155702
95.926999,28.155702
95.926999,28.155702
77.97496,30.286517
77.97496,30.286517
76.412273,27.364386
70.796564,21.135636
76.412273,27.364386
76.412273,27.364386
78.25091,22.496696
78.25091,22.496696
80.702788,28.504358
77.916069,30.080235
79.45261,29.386737
76.412273,27.364386
80.702788,28.504358
76.412273,27.364386
78.14145,30.588892
76.412273,27.364386
76.412273,27.364386
76.412273,27.364386
78.047337,30.470951
77.921734,30.200778
80.702788,28.504358
80.702788,28.504358
80.702788,28.504358
80.702788,28.504358
76.744542,10.421652
78.430281,22.461405
73.750277,21.847
76.412273,27.364386
77.20253,30.952508
78.047337,30.470951
78.067989,30.105299
78.158518,30.026968
76.412273,27.364386
76.412273,27.364386
78.158518,30.026968
77.0,33.0
74.82,34.08
74.92,32.73
78.391137,17.488257
78.390874,17.486001
78.392141,17.484812
78.52743,17.415228
78.529348,17.41613
78.570529,17.472749
78.514547,17.371813
78.477244,17.406498
78.420539,17.533608
78.44099,17.392338
78.420171,17.537782
78.419769,17.537807
78.477244,17.406498
78.419159,17.5377
78.420475,17.537767
78.477244,17.406498
78.420557,17.537607
78.477244,17.406498
78.441437,17.3927
78.409016,17.41511
78.509785,17.536168
78.423354,17.424089
78.574282,17.467325
78.573175,17.337035
78.573467,17.336771
78.351403,17.444354
78.573957,17.336974
78.573753,17.33695
78.29732,17.49665
73.889287,18.547426
73.840739,18.523718
73.889287,18.547426
73.830067,18.52102
73.889287,18.547426
73.889287,18.547426
73.889287,18.547426
73.831633,18.520644
73.889287,18.547426
73.889287,18.547426
73.889287,18.547426
73.889287,18.547426
73.897343,18.513119
73.889287,18.547426
73.889287,18.547426
73.889287,18.547426
73.53733,18.9278
73.792355,19.333472
73.793751,19.335132
73.505855,18.886376
73.505855,18.886376
73.358194,18.573652
73.53117,18.93609
73.505759,18.887297
73.793053,19.335706
73.793053,19.335706
73.793265,19.335428
73.358473,18.573906
73.493552,18.886134
73.493552,18.886134
73.4944,18.886341
73.686922,19.28162
73.537719,18.928706
73.537719,18.928706
73.510307,18.885708
73.710518,19.267906
73.413166,18.65857
73.474179,18.896497
73.792571,19.336708
73.792571,19.336708
73.36106,18.56697
73.53188,18.93669
73.412725,18.658486
73.350755,18.571708
73.431389,18.623826
73.485475,18.552406
73.35003,18.57185
73.485475,18.552406
73.413053,18.602668
73.413053,18.602668
73.41193,18.605983
73.41193,18.605983
73.413364,18.603793
73.413364,18.603793
73.484697,18.551283
73.412232,18.603798
73.340187,18.566002
73.412232,18.603798
73.473395,18.895867
73.473395,18.895867
73.685611,19.281807
73.430861,18.623434
73.339314,18.565875
73.686161,19.281672
73.78516,19.337191
73.354427,18.574318
73.48882,18.552937
73.339349,18.566452
73.357052,18.57406
73.483153,18.552036
73.354572,18.574486
73.482592,18.552174
73.025558,26.304186
78.662975,12.579606
77.206607,28.689947
79.804444,11.868889
78.922,19.129715
70.913108,26.912217
77.245872,28.59319
79.692698,11.10404
78.927549,19.111684
77.692389,17.563472
77.413719,11.279927
77.643981,17.697339
76.722,10.049003
70.753342,21.011197
75.824714,26.944107
70.768845,21.022233
77.509945,12.854315
78.52942,17.424816
85.685517,20.170264
77.227254,28.60088
78.013231,16.774803
77.643447,17.697122
76.721739,10.048922
78.638105,10.877308
73.949814,15.146775
73.026276,26.335187
76.458572,26.024736
79.808372,12.004475
78.395972,17.427433
77.244478,28.597379
92.733828,11.720212
79.784667,28.951033
92.726188,11.672258
78.455479,17.420934
75.837459,25.221919
83.34057,17.73158
73.415994,21.963094
78.451096,17.347772
78.475317,17.43085
78.482741,17.414292
78.483222,17.414274
78.484859,17.413055
78.450741,17.347157
78.454625,17.417413
78.471075,17.378636
72.837489,18.977914
78.469218,17.381182
78.483066,17.414716
78.451324,17.418912
78.527551,17.415362
74.943528,12.628539
75.838959,25.206692
78.450907,17.418965
78.424961,17.418937
79.807083,28.947346
88.333,22.533917
70.992798,20.716753
70.996423,20.713861
95.609219,27.659471
72.519482,23.044754
76.741817,11.255029
78.474158,17.430522
79.321497,30.411259
78.440538,17.454925
