longitude,latitude
76.2507,10.1926
76.00549,11.89869
75.36115,11.96964
76.57853,9.39771
76.67459,10.81871
76.55751,9.37721
75.40594,11.86702
76.75791,8.75685
76.00549,11.89869
77.05285,8.34321
75.41245,11.86114
75.41245,11.86114
76.67459,10.81871
76.82877,8.61005
76.57853,9.39771
75.56205,11.82059
75.50456,11.82751
76.67459,10.81871
76.67459,10.81871
76.67398,10.81829
76.67283,10.81853
76.67283,10.81853
75.85265,21.04733
77.09674,8.53588
76.77393,8.73925
76.82877,8.61005
76.55231,9.37299
76.57908,9.39826
75.41245,11.86114
75.28335,12.10344
75.50456,11.82751
80.25827,13.03732
75.56205,11.82059
75.50456,11.82751
76.87497,8.60127
76.67459,10.81871
76.67398,10.81829
77.53044,9.46555
76.5493,9.13123
76.5493,9.13123
76.29268,10.13036
76.29268,10.13036
76.29268,10.13036
76.49274,10.60609
76.4904,10.60079
76.4904,10.60079
77.21392,28.58674
76.64549,9.02635
73.45485,25.24063
73.45485,25.24063
73.45485,25.24063
73.45485,25.24063
73.03025,18.97644
73.03271,18.97173
73.45485,25.24063
75.78677,11.26053
73.02984,18.97726
75.16257,12.21763
77.09674,8.53588
76.87497,8.60127
75.57842,11.62616
75.78041,11.25875
73.02945,18.97797
75.57842,11.62616
73.45485,25.24063
75.78041,11.25875
75.78041,11.25875
75.78677,11.26053
72.90675,20.92396
77.97449,30.28526
75.60019,11.59219
75.57842,11.62616
77.06923,8.45602
73.02984,18.97726
77.97423,30.28624
72.90467,20.92386
73.45485,25.24063
75.59114,11.61386
73.02984,18.97726
75.59041,11.59113
76.57853,9.39771
76.57853,9.39771
77.42466,23.22178
73.45485,25.24063
73.45485,25.24063
76.82877,8.61005
76.82877,8.61005
73.45485,25.24063
72.83139,18.92904
72.83131,18.92912
77.97449,30.28526
77.97423,30.28624
76.10218,10.65284
76.60099,9.17132
78.32353,17.38504
75.38931,11.9602
76.57853,9.39771
76.37022,10.0194
76.49274,10.60609
76.61874,9.15365
76.334,10.12603
77.4838,18.03106
75.41245,11.86114
76.63389,9.11232
76.77336,9.18301
76.77336,9.18301
76.25671,10.27685
76.64552,9.02791
75.38931,11.9602
76.60099,9.17132
76.10218,10.65284
75.49056,11.78469
76.67283,10.81853
76.37022,10.0194
76.61989,9.15081
76.37022,10.0194
76.57908,9.39826
77.05581,8.34441
77.05581,8.34441
75.84806,21.04781
76.84968,9.22671
75.25374,12.16848
75.25374,12.16848
77.05188,8.34387
77.05188,8.34387
77.05285,8.34321
76.43575,26.06612
76.43575,26.06612
76.43575,26.06612
75.85265,21.04733
76.56222,9.37717
76.87497,8.60127
77.04956,8.33762
77.04956,8.33762
77.58092,13.07108
75.50456,11.82751
77.58192,13.07744
76.55031,9.37224
77.05079,8.35842
77.05581,8.34441
76.96024,8.47646
75.25374,12.16848
75.25374,12.16848
75.85265,21.04733
76.43575,26.06612
73.45485,25.24063
77.09674,8.53588
77.05285,8.34321
76.82877,8.61005
76.82877,8.61005
76.82877,8.61005
76.82877,8.61005
76.87497,8.60127
76.87497,8.60127
76.82877,8.61005
73.45485,25.24063
73.45485,25.24063
76.82877,8.61005
76.82877,8.61005
76.87497,8.60127
77.09674,8.53588
77.09674,8.53588
75.50456,11.82751
75.50456,11.82751
76.00549,11.89869
77.57026,13.00096
75.85265,21.04733
75.41245,11.86114
76.87497,8.60127
77.09674,8.53588
77.09674,8.53588
77.09674,8.53588
73.45485,25.24063
73.45485,25.24063
73.45485,25.24063
76.00549,11.89869
76.82877,8.61005
76.82877,8.61005
76.82877,8.61005
76.82877,8.61005
76.87497,8.60127
76.87497,8.60127
76.87497,8.60127
76.87497,8.60127
76.87497,8.60127
76.87497,8.60127
73.45485,25.24063
73.45485,25.24063
77.05285,8.34321
76.87497,8.60127
76.82877,8.61005
77.09674,8.53588
75.56205,11.82059
76.57853,9.39771
73.45485,25.24063
75.50456,11.82751
75.50456,11.82751
73.45485,25.24063
78.43552,17.4315
75.78041,11.25875
73.45485,25.24063
76.2507,10.1926
75.78677,11.26053
73.45485,25.24063
77.09674,8.53588
77.09674,8.53588
75.41245,11.86114
76.00549,11.89869
73.02945,18.97797
76.57853,9.39771
77.09674,8.53588
76.57853,9.39771
76.64552,9.02791
76.4904,10.60079
76.4904,10.60079
76.49274,10.60609
76.61774,9.14587
76.334,10.12603
76.77336,9.18301
76.77336,9.18301
76.77336,9.18301
76.77336,9.18301
75.38931,11.9602
75.38931,11.9602
73.02945,18.97797
75.41245,11.86114
75.92997,11.23365
76.63389,9.11232
76.67459,10.81871
73.02945,18.97797
76.12765,10.3564
77.4838,18.03106
76.60099,9.17132
76.87497,8.60127
76.2507,10.1926
73.75497,18.67145
72.86068,19.01
76.46335,9.79714
76.43243,9.76906
76.44369,9.79246
76.2507,10.1926
77.09674,8.53588
76.44449,9.78619
75.90912,10.79492
76.44449,9.78619
75.57842,11.62616
76.37731,10.11518
77.97449,30.28526
77.97449,30.28526
77.97365,30.28368
72.90578,20.92292
73.45485,25.24063
77.97257,30.28424
75.59342,11.59674
77.46298,12.88756
73.72806,18.5412
90.91683,26.32957
76.87497,8.60127
76.82877,8.61005
73.01168,19.06515
73.02945,18.97797
76.77336,9.18301
76.77336,9.18301
88.23329,22.57379
73.45485,25.24063
75.92351,11.2398
76.4904,10.60079
76.4904,10.60079
76.12765,10.3564
76.60099,9.17132
73.45485,25.24063
73.45485,25.24063
77.4838,18.03106
75.92997,11.23365
76.37632,11.00175
76.37632,11.00175
76.37632,11.00175
76.10079,11.58735
76.90818,8.65409
76.57853,9.39771
76.87497,8.60127
77.09674,8.53588
75.85265,21.04733
73.45485,25.24063
75.50456,11.82751
76.82877,8.61005
77.09674,8.53588
76.57853,9.39771
75.3692,12.13793
75.50456,11.82751
75.50456,11.82751
76.57853,9.39771
75.25082,12.15441
76.57853,9.39771
77.09674,8.53588
76.57853,9.39771
76.82877,8.61005
76.82877,8.61005
76.82877,8.61005
76.82877,8.61005
75.41245,11.86114
76.00549,11.89869
76.67283,10.81853
76.67459,10.81871
77.05188,8.34387
77.05188,8.34387
77.05188,8.34387
77.05188,8.34387
77.05188,8.34387
77.05188,8.34387
77.05188,8.34387
77.05188,8.34387
77.05188,8.34387
77.05188,8.34387
77.05188,8.34387
77.05188,8.34387
76.60099,9.17132
76.63389,9.11232
76.49274,10.60609
76.4904,10.60079
76.37022,10.0194
76.60099,9.17132
75.41245,11.86114
75.41245,11.86114
75.92997,11.23365
76.12765,10.3564
75.92351,11.2398
75.92997,11.23365
76.37632,11.00175
76.37632,11.00175
76.37632,11.00175
76.60099,9.17132
76.334,10.12603
76.07547,11.67568
76.334,10.12603
76.12765,10.3564
76.6463,8.83505
77.05285,8.34321
76.67283,10.81853
76.57853,9.39771
76.67459,10.81871
76.67398,10.81829
77.14786,28.49799
78.47923,11.65467
77.05188,8.34387
77.05188,8.34387
77.05188,8.34387
77.05188,8.34387
77.05188,8.34387
77.05188,8.34387
77.05188,8.34387
77.05188,8.34387
77.05188,8.34387
77.05188,8.34387
77.05188,8.34387
78.17123,11.68872
76.4212,9.77161
78.16953,11.6858
78.51597,11.62238
77.05285,8.34321
75.59193,11.59711
75.16257,12.21763
76.81799,8.72388
76.2507,10.1926
75.41245,11.86114
75.41245,11.86114
73.90039,18.48607
76.49074,9.76794
76.57853,9.39771
76.44449,9.78619
75.59306,11.59363
76.44449,9.78619
75.90912,10.79492
76.44449,9.78619
76.43249,9.78032
75.59607,11.599
76.37731,10.11518
76.43243,9.76906
76.44449,9.78619
75.90912,10.79492
76.57853,9.39771
76.00549,11.89869
76.4325,9.76932
75.57842,11.62616
73.45485,25.24063
73.45485,25.24063
75.90912,10.79492
75.90912,10.79492
76.44449,9.78619
76.43249,9.78032
76.43249,9.78032
76.44449,9.78619
76.44449,9.78619
76.49074,9.76794
76.80581,10.96156
75.41245,11.86114
79.78801,12.0098
73.81304,18.49661
76.82877,8.61005
76.87497,8.60127
78.47883,11.65274
79.83463,11.93077
76.87497,8.60127
76.82877,8.61005
75.41245,11.86114
76.57853,9.39771
73.45485,25.24063
73.02945,18.97797
76.67283,10.81853
76.67283,10.81853
76.67398,10.81829
76.67398,10.81829
76.67398,10.81829
76.67398,10.81829
75.57842,11.62616
76.67459,10.81871
76.67459,10.81871
76.67459,10.81871
76.67459,10.81871
76.67459,10.81871
76.67459,10.81871
76.67459,10.81871
76.67459,10.81871
73.45485,25.24063
73.45485,25.24063
77.4838,18.03106
76.4904,10.60079
76.4904,10.60079
76.49274,10.60609
76.64552,9.02791
73.03025,18.97644
76.79768,9.05269
76.12765,10.3564
75.49029,11.78334
76.79768,9.05269
75.41245,11.86114
75.48976,11.78033
75.49061,11.78766
76.60144,9.14505
76.82877,8.61005
76.82877,8.61005
76.82877,8.61005
76.82877,8.61005
76.82877,8.61005
76.82877,8.61005
73.45485,25.24063
78.32353,17.38504
77.09674,8.53588
75.50456,11.82751
76.82877,8.61005
77.09674,8.53588
76.57853,9.39771
76.67767,8.80833
76.67764,8.80876
76.67283,10.81853
73.45485,25.24063
75.50456,11.82751
75.50456,11.82751
75.50456,11.82751
75.50456,11.82751
77.09674,8.53588
73.45485,25.24063
76.82877,8.61005
73.45485,25.24063
75.50456,11.82751
75.50456,11.82751
76.87497,8.60127
76.87497,8.60127
76.37539,11.00229
75.56205,11.82059
75.56205,11.82059
76.57853,9.39771
76.57853,9.39771
76.67767,8.80833
76.67767,8.80833
77.09674,8.53588
76.67764,8.80876
75.50456,11.82751
75.50456,11.82751
75.50456,11.82751
75.50456,11.82751
76.67764,8.80876
76.67764,8.80876
77.05188,8.34387
77.05188,8.34387
77.05188,8.34387
77.05188,8.34387
75.85265,21.04733
75.85265,21.04733
76.57853,9.39771
77.09674,8.53588
76.57853,9.39771
75.56205,11.82059
75.50456,11.82751
75.50456,11.82751
77.09674,8.53588
77.05285,8.34321
75.85265,21.04733
76.43243,9.76906
76.44449,9.78619
76.43249,9.78032
73.45485,25.24063
73.45485,25.24063
75.90912,10.79492
76.43243,9.76906
76.43249,9.78032
76.57853,9.39771
76.44449,9.78619
76.44449,9.78619
76.43243,9.76906
76.43243,9.76906
76.44449,9.78619
76.44449,9.78619
75.85265,21.04733
75.57842,11.62616
76.44449,9.78619
75.41245,11.86114
76.67459,10.81871
76.67283,10.81853
73.45485,25.24063
76.63389,9.11232
76.57853,9.39771
76.4904,10.60079
76.4904,10.60079
76.49274,10.60609
75.49653,11.82803
73.45485,25.24063
76.24078,11.65642
77.4838,18.03106
75.92351,11.2398
75.41245,11.86114
73.45485,25.24063
76.60099,9.17132
76.57853,9.39771
75.92351,11.2398
75.92997,11.23365
76.57853,9.39771
77.05188,8.34387
77.05188,8.34387
77.05188,8.34387
77.05188,8.34387
77.05188,8.34387
75.85265,21.04733
76.58438,9.38845
75.85265,21.04733
77.05285,8.34321
77.09674,8.53588
75.85265,21.04733
75.56205,11.82059
75.56205,11.82059
75.56205,11.82059
75.50456,11.82751
76.57853,9.39771
76.49074,9.76794
76.44449,9.78619
75.41245,11.86114
76.67459,10.81871
76.57853,9.39771
76.87497,8.60127
76.87497,8.60127
76.77336,9.18301
76.77336,9.18301
75.16257,12.21763
76.57853,9.39771
75.62144,11.62043
75.16257,12.21763
75.57842,11.62616
75.10372,12.30657
76.57853,9.39771
75.85265,21.04733
75.16257,12.21763
75.57842,11.62616
76.67283,10.81853
76.67283,10.81853
76.67283,10.81853
76.67283,10.81853
76.67283,10.81853
76.67283,10.81853
76.67283,10.81853
76.67283,10.81853
76.67283,10.81853
75.41245,11.86114
76.67398,10.81829
76.67398,10.81829
76.67398,10.81829
76.67398,10.81829
79.44454,22.54137
73.02945,18.97797
76.67459,10.81871
76.67459,10.81871
76.67459,10.81871
76.67459,10.81871
76.67459,10.81871
73.45485,25.24063
73.45485,25.24063
76.57853,9.39771
80.48924,23.03276
75.49682,11.80828
76.77336,9.18301
76.77336,9.18301
75.41245,11.86114
76.82877,8.61005
76.82877,8.61005
76.82877,8.61005
76.82877,8.61005
76.57853,9.39771
76.87497,8.60127
76.87497,8.60127
76.87497,8.60127
76.87497,8.60127
76.87497,8.60127
76.87497,8.60127
76.60099,9.17132
76.79768,9.05269
76.89139,8.54761
73.89682,18.51327
73.8337,18.51121
76.81813,8.72393
78.47923,11.65467
75.48808,11.77677
72.86295,19.06514
75.59244,11.59675
76.49274,10.60609
76.4904,10.60079
73.77256,18.52235
77.09674,8.53588
73.45485,25.24063
73.45485,25.24063
76.82877,8.61005
76.57853,9.39771
73.45485,25.24063
73.45485,25.24063
73.45485,25.24063
73.45485,25.24063
73.45485,25.24063
76.57853,9.39771
76.57853,9.39771
76.67767,8.80833
76.67767,8.80833
76.82877,8.61005
76.87497,8.60127
76.57853,9.39771
76.57853,9.39771
73.45485,25.24063
76.67283,10.81853
76.67459,10.81871
76.67398,10.81829
76.67398,10.81829
73.45485,25.24063
76.24655,10.3293
76.24655,10.3293
76.24655,10.3293
76.24655,10.3293
73.45485,25.24063
76.67398,10.81829
76.24655,10.3293
76.67767,8.80833
76.67767,8.80833
76.67767,8.80833
76.67767,8.80833
76.67767,8.80833
75.50456,11.82751
76.67764,8.80876
73.45485,25.24063
73.45485,25.24063
76.57853,9.39771
76.57853,9.39771
76.57853,9.39771
76.37539,11.00227
76.57853,9.39771
73.45485,25.24063
73.45485,25.24063
76.57853,9.39771
76.82877,8.61005
76.87497,8.60127
73.45485,25.24063
76.67283,10.81853
76.67459,10.81871
73.45485,25.24063
73.45485,25.24063
76.24655,10.3293
76.24655,10.3293
