longitude,latitude
76.67767,8.80833
76.67767,8.80833
76.67767,8.80833
76.67767,8.80833
76.66726,8.81419
76.67767,8.80833
76.67767,8.80833
76.67767,8.80833
76.67767,8.80833
76.67767,8.80833
76.67767,8.80833
76.67767,8.80833
76.57772,8.95919
76.23462,10.26136
76.67767,8.80833
76.57772,8.95919
76.82311,8.66376
76.76922,8.80012
74.50833,15.83139
74.50785,15.83327
74.50785,15.83327
74.50717,15.83225
74.50833,15.83139
74.50833,15.83139
74.50717,15.83225
75.45789,11.78105
74.50785,15.83327
76.63719,9.06141
74.50785,15.83327
74.50785,15.83327
76.63352,9.10991
76.60099,9.17132
76.77693,9.98534
76.65086,9.03439
76.57853,9.39771
76.57361,9.1456
76.64991,9.03875
76.63627,9.02437
76.65054,9.03788
76.51014,10.15859
76.64906,9.04037
76.77693,9.98534
75.49744,11.80899
76.6491,9.04509
76.59115,9.17531
76.48875,10.57669
76.82311,8.66376
75.57842,11.62616
75.57842,11.62616
75.57842,11.62616
75.57842,11.62616
76.0181,11.00592
76.0181,11.00592
75.57842,11.62616
76.51462,10.56683
76.82311,8.66376
76.82311,8.66376
76.57853,9.39771
76.57499,9.38527
76.82311,8.66376
76.0181,11.00592
76.57499,9.38527
75.57842,11.62616
75.57842,11.62616
75.57842,11.62616
75.57842,11.62616
75.74938,11.32816
74.17894,17.22658
77.09674,8.53588
76.78374,9.9967
75.05235,12.3829
76.0378,11.02919
76.51913,10.6246
75.3204,12.063
76.65762,8.84359
75.37558,11.9816
76.12765,10.3564
76.82311,8.66376
76.82311,8.66376
76.87978,9.20001
76.57499,9.38527
75.92175,10.8478
79.89268,22.63495
75.17293,12.22547
76.71841,9.89593
77.52586,9.46874
76.69764,8.82164
76.0181,11.00592
76.57853,9.39771
75.17293,12.22547
76.82311,8.66376
76.82311,8.66376
76.77693,9.98534
76.77693,9.98534
75.46433,11.77506
76.57853,9.39771
76.51014,10.15859
79.81315,11.99815
75.89153,10.9678
76.55119,10.13768
76.77693,9.98534
75.57842,11.62616
75.57842,11.62616
77.05357,8.36
77.05357,8.36
77.05357,8.36
77.05357,8.36
77.05357,8.36
76.0181,11.00592
75.80847,11.9316
76.82019,9.02478
76.7115,9.74626
76.82311,8.66376
76.0181,11.00592
75.57842,11.62616
76.57853,9.39771
76.48041,10.58608
76.44449,9.78619
76.51462,10.56683
77.05581,8.34441
77.07249,8.47173
77.58082,8.46313
76.82019,9.02478
77.05357,8.36
77.08509,8.50303
77.05357,8.36
76.38543,10.11831
77.05357,8.36
75.64245,11.48129
75.64245,11.48129
75.79581,11.55869
77.08936,8.50524
79.79605,11.95324
76.77815,8.78851
77.09674,8.53588
76.77578,8.78815
75.3678,11.89752
77.07241,8.47179
77.07241,8.47179
77.05357,8.36
77.58082,8.46313
75.98773,11.3988
77.08523,8.50325
76.57499,9.38527
77.08523,8.50325
75.34955,12.12619
77.05357,8.36
77.05357,8.36
77.05357,8.36
77.05357,8.36
76.82311,8.66376
77.09674,8.53588
77.0676,8.34364
77.0676,8.34364
77.09674,8.53588
76.57853,9.39771
77.0676,8.34364
77.0676,8.34364
77.0676,8.34364
77.0676,8.34364
77.0676,8.34364
76.4904,10.60079
76.61606,9.15052
76.82311,8.66376
76.30913,10.12693
76.6255,8.91018
76.77693,9.98534
74.50785,15.83327
74.50785,15.83327
74.50785,15.83327
76.49968,10.79181
76.16503,10.56757
74.50717,15.83225
74.50833,15.83139
75.89107,10.9657
76.7994,9.97143
75.99912,11.40342
75.99902,11.40397
76.30913,10.12693
76.30913,10.12693
76.30913,10.12693
76.64988,9.03996
76.57853,9.39771
77.50083,12.92359
74.50785,15.83327
76.70051,9.11866
76.71841,9.89593
76.87978,9.20001
76.57853,9.39771
79.84874,12.02971
74.50785,15.83327
74.50785,15.83327
74.50833,15.83139
74.50833,15.83139
74.50785,15.83327
76.59079,8.88703
76.64663,9.03028
76.60099,9.17132
75.48688,11.77462
75.49704,11.80975
76.7719,8.94306
76.82311,8.66376
76.82311,8.66376
76.55702,10.17975
76.7994,9.97143
75.42605,11.82105
75.45494,11.78902
76.60099,9.17132
76.60099,9.17132
75.98526,10.92167
77.09674,8.53588
76.86815,9.20899
76.85552,9.21352
77.00685,11.01254
77.05357,8.36
77.08523,8.50325
75.98773,11.3988
77.08523,8.50325
75.34955,12.12619
76.57853,9.39771
77.58082,8.46313
77.58082,8.46313
77.11067,8.52064
77.0676,8.34364
77.0676,8.34364
77.0676,8.34364
77.0676,8.34364
77.0676,8.34364
77.05357,8.36
77.05285,8.34321
77.05357,8.36
76.57499,9.38527
76.64988,9.03996
76.37022,10.0194
76.77693,9.98534
74.50785,15.83327
74.50717,15.83225
75.56429,11.82971
76.77693,9.98534
76.30913,10.12693
76.64906,9.04037
76.64916,9.03947
76.64988,9.03996
76.64986,9.03995
74.50785,15.83327
74.50785,15.83327
74.50785,15.83327
75.89107,10.9657
76.73269,9.14445
76.65368,9.07112
77.50083,12.92359
76.78374,9.9967
76.77693,9.98534
74.50785,15.83327
74.50785,15.83327
76.60899,9.17419
76.87978,9.20001
76.84545,8.62765
76.84545,8.62765
76.57499,9.38527
76.87978,9.20001
76.87978,9.20001
76.84545,8.62765
76.84545,8.62765
75.79319,11.56428
75.45352,11.7937
77.05357,8.36
77.05357,8.36
76.57853,9.39771
76.57853,9.39771
76.57853,9.39771
76.57499,9.38527
75.19068,12.06074
76.0181,11.00592
76.25224,10.19659
75.17293,12.22547
76.57853,9.39771
76.57853,9.39771
75.57842,11.62616
75.57842,11.62616
77.0676,8.34364
77.0676,8.34364
77.0676,8.34364
77.0676,8.34364
76.44449,9.78619
76.44449,9.78619
76.44449,9.78619
76.44449,9.78619
76.44449,9.78619
76.44449,9.78619
76.44449,9.78619
76.44449,9.78619
76.43172,9.78176
76.43172,9.78176
76.43172,9.78176
76.43172,9.78176
76.43172,9.78176
76.43172,9.78176
76.43172,9.78176
76.43172,9.78176
76.43172,9.78176
76.43172,9.78176
76.82311,8.66376
75.57842,11.62616
75.57842,11.62616
75.57842,11.62616
76.48041,10.58608
76.57853,9.39771
76.57853,9.39771
75.57842,11.62616
75.57842,11.62616
75.57842,11.62616
76.49659,10.57967
75.79924,11.56259
75.44911,11.79875
76.57853,9.39771
75.79325,11.55839
75.7845,11.57274
75.39061,11.87309
73.68868,18.33674
76.57853,9.39771
76.87978,9.20001
76.87978,9.20001
76.87978,9.20001
76.0181,11.00592
76.84545,8.62765
76.80806,10.95098
75.89107,10.9657
76.80699,10.95143
76.80699,10.95143
76.8044,10.95131
76.8044,10.95131
76.8044,10.95131
75.17293,12.22547
77.556,9.41485
76.81155,9.81736
92.74606,11.66718
77.49535,9.39148
76.75887,8.81235
77.49744,9.37073
77.49693,9.37104
77.53037,9.46667
77.53037,9.46667
76.86013,9.21104
75.96543,10.92018
77.49846,9.37085
77.52999,9.46561
77.5309,9.46627
77.52999,9.46561
77.52999,9.46561
