longitude,latitude,annual_mean_temperature,mean_diurnal_range,isothermality,temperature_seasonality,max_temperature_warmest_month,min_temperature_coldest_month,temperature_annual_range,mean_temperature_wettest_quarter,mean_temperature_driest_quarter,mean_temperature_warmest_quarter,mean_temperature_coldest_quarter,annual_precipitation,precipitation_wettest_month,precipitation_driest_month,precipitation_seasonality,precipitation_wettest_quarter,precipitation_driest_quarter,precipitation_warmest_quarter,precipitation_coldest_quarter,aridity_index,topsoil_ph,subsoil_ph,topsoil_texture,subsoil_texture,elevation
73.43580135461102,33.69429143406182,0.7564766839378239,0.6083333333333333,0.3469387755102041,0.5977928220346842,0.7368421052631579,0.608058608058608,0.7146892655367232,0.7927565392354124,0.6660617059891107,0.7464387464387464,0.659919028340081,0.13828483920367535,0.08072133963074281,0.2375,0.2595419847328244,0.08361391694725027,0.3046594982078853,0.12170385395537525,0.03653264159100735,0.14582102776137035,0.8192771125867657,0.8674698366034213,1.0,0.23076923076923078,0.18587746625129803
79.04872031388417,29.8512565647626,0.6580310880829016,0.4083333333333333,0.3877551020408163,0.397848465176667,0.5236842105263158,0.608058608058608,0.4858757062146893,0.6559356136820925,0.5698729582577132,0.5584045584045584,0.6356275303643725,0.2439509954058193,0.1996565049377415,0.1,0.5419847328244275,0.19809203142536475,0.3870967741935484,0.19675456389452334,0.033506268914829225,0.25287950383933844,0.6024096247107811,0.6144578057149449,1.0,0.23076923076923078,0.27916233991000344
81.22667329344611,28.710341416844965,0.8134715025906736,0.5833333333333334,0.4489795918367347,0.44227024019289624,0.7131578947368421,0.6831501831501832,0.5734463276836158,0.7987927565392354,0.6569872958257713,0.7293447293447294,0.7408906882591093,0.2557427258805513,0.19235723486474882,0.025,0.5648854961832062,0.2147399925177703,0.21505376344086022,0.23993045494059692,0.019671422395157803,0.23461803504626896,0.6024096247107811,0.6144578057149449,1.0,0.23076923076923078,0.14434060228452752
73.60796916813838,33.64569448896435,0.7823834196891192,0.6583333333333333,0.3469387755102041,0.6160623203190206,0.7763157894736842,0.6153846153846154,0.7457627118644068,0.8148893360160966,0.6805807622504537,0.7806267806267806,0.6740890688259109,0.14088820826952528,0.08200944611421211,0.2375,0.25190839694656486,0.08548447437336326,0.30824372759856633,0.12460156476383658,0.03674881106787722,0.14072652096869462,0.8192771125867657,0.8674698366034213,1.0,0.23076923076923078,0.17410868812737973
82.51829472968433,28.199970866711585,0.6580310880829016,0.475,0.4489795918367347,0.4089770935732171,0.5,0.5915750915750916,0.4858757062146893,0.676056338028169,0.5626134301270418,0.5498575498575499,0.631578947368421,0.21699846860643185,0.16273078574495492,0.0875,0.549618320610687,0.18069584736251404,0.20430107526881722,0.19327731092436976,0.01772589710332901,0.3016341799566844,0.6144578057149449,0.6265059867191088,0.6666666666666666,0.6923076923076923,0.3065074420214607
80.67330134760219,29.36594816796548,0.6709844559585493,0.39166666666666666,0.42857142857142855,0.3998887137160345,0.5105263157894737,0.6282051282051282,0.4406779661016949,0.676056338028169,0.5753176043557169,0.5669515669515669,0.6477732793522267,0.2200612557427259,0.1571489909832546,0.175,0.4198473282442748,0.16030677141788252,0.34050179211469533,0.1808171544479861,0.028966709900562042,0.24648060641858632,0.6144578057149449,0.6265059867191088,0.6666666666666666,0.6923076923076923,0.3165455174800969
78.94770927854742,30.164740332660447,0.6373056994818653,0.36666666666666664,0.3673469387755102,0.4010015765556895,0.49473684210526314,0.6007326007326007,0.4661016949152542,0.6438631790744467,0.6061705989110708,0.5384615384615384,0.6194331983805668,0.23598774885145482,0.180334907685702,0.1375,0.48091603053435117,0.1835016835016835,0.4229390681003584,0.18226600985221675,0.03826199740596628,0.2633884622957275,0.6024096247107811,0.6144578057149449,1.0,0.23076923076923078,0.3160263066805123
84.19312887502441,27.781867390347934,0.7357512953367875,0.48333333333333334,0.5306122448979592,0.3762403783733655,0.5447368421052632,0.6501831501831502,0.4435028248587571,0.7323943661971831,0.6225045372050817,0.6210826210826211,0.7004048582995951,0.33062787136294025,0.23486474881923572,0.075,0.5114503816793893,0.26262626262626265,0.16129032258064516,0.40741813966966095,0.012753999135322092,0.3440884032289821,0.6144578057149449,0.6265059867191088,0.6666666666666666,0.6923076923076923,0.16320526133610247
78.72024553732616,30.138800451405924,0.6606217616580311,0.375,0.3673469387755102,0.40721506074376335,0.5263157894736842,0.6098901098901099,0.4858757062146893,0.6619718309859155,0.5698729582577132,0.5669515669515669,0.6376518218623481,0.25604900459418073,0.20523829969944182,0.1375,0.5648854961832062,0.2141788252899364,0.4050179211469534,0.19820341929875399,0.03458711629917856,0.26870446938373693,0.6024096247107811,0.6144578057149449,1.0,0.23076923076923078,0.27345102111457253
74.54072886344578,33.126335033083436,0.7927461139896373,0.575,0.32653061224489793,0.6056756004822406,0.7684210526315789,0.6410256410256411,0.6977401129943502,0.8128772635814889,0.6860254083484574,0.7806267806267806,0.6821862348178138,0.13996937212863705,0.08802060970373551,0.1875,0.32061068702290074,0.09296670407781518,0.27598566308243727,0.07678933642422486,0.035235624729788154,0.17168734002756447,0.8192771125867657,0.8674698366034213,1.0,0.23076923076923078,0.14589823468328142
79.68329010866721,29.77141820253669,0.616580310880829,0.375,0.40816326530612246,0.38310303255123807,0.4631578947368421,0.5897435897435898,0.4491525423728814,0.6257545271629779,0.542649727767695,0.5071225071225072,0.6072874493927125,0.24042879019908117,0.18119364534134821,0.1125,0.4732824427480916,0.18481107369996258,0.37992831541218636,0.19124891335844682,0.03415477734543882,0.2964904508761567,0.6024096247107811,0.6144578057149449,1.0,0.23076923076923078,0.33662166839736934
76.19731026121514,32.0812151190946,0.8031088082901554,0.475,0.30612244897959184,0.5186868218492071,0.7394736842105263,0.6684981684981685,0.6242937853107344,0.7867203219315896,0.7041742286751361,0.7720797720797721,0.7186234817813765,0.3761102603369066,0.34177758694718763,0.2,0.7099236641221374,0.3469884025439581,0.43727598566308246,0.2631121414082874,0.05317769130998703,0.28706438275251034,0.7710843311198514,0.8313252935909295,0.6666666666666666,0.6923076923076923,0.1306680512287989
83.36624785494946,28.003227832320373,0.727979274611399,0.5333333333333333,0.4897959183673469,0.4152833163312622,0.5657894736842105,0.6282051282051282,0.5,0.7344064386317908,0.6079854809437386,0.6267806267806267,0.6821862348178138,0.27626339969372127,0.20437956204379562,0.05,0.5419847328244275,0.2257762813318369,0.15053763440860216,0.26137351492321065,0.012753999135322092,0.2980163417995668,0.6144578057149449,0.6265059867191088,0.6666666666666666,0.6923076923076923,0.2087227414330218
79.15870774768942,29.306223056629033,0.8575129533678757,0.6166666666666667,0.40816326530612246,0.49012334229806176,0.8026315789473685,0.7014652014652014,0.6412429378531074,0.8209255533199196,0.8656987295825771,0.8091168091168092,0.7651821862348178,0.24196018376722817,0.20437956204379562,0.0625,0.648854961832061,0.21754582865693978,0.22939068100358423,0.19153868443929295,0.020968439256376998,0.21522445363260484,0.7951806931281792,0.8433734745950935,0.6666666666666666,0.6923076923076923,0.05451713395638629
83.74481735975444,28.047268964632934,0.7772020725388601,0.525,0.5510204081632653,0.379393489752388,0.5921052631578947,0.6776556776556777,0.4519774011299435,0.7625754527162978,0.647912885662432,0.6638176638176638,0.7307692307692307,0.32741194486983155,0.24001717475311293,0.0125,0.5725190839694656,0.27665544332211,0.1111111111111111,0.3210663575775138,0.008862948551664505,0.3517178578460327,0.6144578057149449,0.6265059867191088,0.6666666666666666,0.6923076923076923,0.16026306680512287
