Ecoregion,Average_Probability,Ecoregion_clean,index,Euclidean_Similarity,Rank_Correlation
Baluchistan_xeric_woodlands,0.1428571428571428,Baluchistan_xeric_woodlands,Eastern_Himalayan_subalpine_conifer_forests   ,0.5908,0.027394296549488644
Baluchistan_xeric_woodlands,0.1428571428571428,Baluchistan_xeric_woodlands,Deccan_thorn_scrub_forests                    ,0.5011,0.027394296549488644
Baluchistan_xeric_woodlands,0.1428571428571428,Baluchistan_xeric_woodlands,Western_Himalayan_subalpine_conifer_forests   ,0.558,0.027394296549488644
Baluchistan_xeric_woodlands,0.1428571428571428,Baluchistan_xeric_woodlands,Lower_Gangetic_Plains_moist_deciduous_forests ,0.4836,0.027394296549488644
Baluchistan_xeric_woodlands,0.1428571428571428,Baluchistan_xeric_woodlands,South_Western_Ghats_moist_deciduous_forests   ,0.4399,0.027394296549488644
Baluchistan_xeric_woodlands,0.1428571428571428,Baluchistan_xeric_woodlands,Thar_desert                                   ,0.4364,0.027394296549488644
Baluchistan_xeric_woodlands,0.1428571428571428,Baluchistan_xeric_woodlands,Godavari_Krishna_mangroves                    ,0.4271,0.027394296549488644
Baluchistan_xeric_woodlands,0.1428571428571428,Baluchistan_xeric_woodlands,North_Tibetan_Plateau_Kunlun_Mountains_alpine_desert,0.5315,0.027394296549488644
Baluchistan_xeric_woodlands,0.1428571428571428,Baluchistan_xeric_woodlands,Himalayan_subtropical_broadleaf_forests       ,0.5062,0.027394296549488644
Baluchistan_xeric_woodlands,0.1428571428571428,Baluchistan_xeric_woodlands,South_Deccan_Plateau_dry_deciduous_forests    ,0.538,0.027394296549488644
Baluchistan_xeric_woodlands,0.1428571428571428,Baluchistan_xeric_woodlands,Orissa_semi_evergreen_forests                 ,0.4517,0.027394296549488644
Baluchistan_xeric_woodlands,0.1428571428571428,Baluchistan_xeric_woodlands,Sundarbans_freshwater_swamp_forests           ,0.4703,0.027394296549488644
Baluchistan_xeric_woodlands,0.1428571428571428,Baluchistan_xeric_woodlands,Himalayan_subtropical_pine_forests            ,0.4843,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Brahmaputra_Valley_semi_evergreen_forests     ,0.5045,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Western_Himalayan_broadleaf_forests           ,0.4621,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Northeast_Himalayan_subalpine_conifer_forests ,0.4469,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,South_Western_Ghats_montane_rain_forests      ,0.4226,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Narmada_Valley_dry_deciduous_forests          ,0.6319,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Mizoram_Manipur_Kachin_rain_forests           ,0.5663,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Khathiar_Gir_dry_deciduous_forests            ,0.6821,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Aravalli_west_thorn_scrub_forests             ,0.7068,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Maldives_Lakshadweep_Chagos_Archipelago_tropical_moist_forests,0.3028,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,East_Deccan_moist_deciduous_forests           ,0.7781,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,East_Deccan_dry_evergreen_forests             ,0.499,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Central_Deccan_Plateau_dry_deciduous_forests  ,0.6825,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Eastern_Himalayan_broadleaf_forests           ,0.5162,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Central_Tibetan_Plateau_alpine_steppe         ,0.4002,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Terai_Duar_savanna_and_grasslands             ,0.5958,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Nicobar_Islands_rain_forests                  ,0.2924,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Eastern_Himalayan_alpine_shrub_and_meadows    ,0.4733,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,North_Western_Ghats_montane_rain_forests      ,0.4748,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Chhota_Nagpur_dry_deciduous_forests           ,1.0,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Rann_of_Kutch_seasonal_salt_marsh             ,0.565,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Northwestern_Himalayan_alpine_shrub_and_meadows,0.3926,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Upper_Gangetic_Plains_moist_deciduous_forests ,0.6736,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,North_Deccan_dry_deciduous_forests            ,0.7566,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Northeast_India_Myanmar_pine_forests          ,0.4162,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Sundarbans_mangroves                          ,0.5346,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Karakoram_West_Tibetan_Plateau_alpine_steppe  ,0.3979,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Baluchistan_xeric_woodlands                   ,0.5399,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Indus_River_Delta_Arabian_Sea_mangroves       ,0.537,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Meghalaya_subtropical_forests                 ,0.5692,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Chin_Hills_Arakan_Yoma_montane_forests        ,0.5198,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,North_Western_Ghats_moist_deciduous_forests   ,0.5334,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Northern_Triangle_temperate_forests           ,0.4054,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Malabar_Coast_moist_forests                   ,0.3794,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Andaman_Islands_rain_forests                  ,0.3307,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Western_Himalayan_alpine_shrub_and_meadows    ,0.4019,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Eastern_Himalayan_subalpine_conifer_forests   ,0.4916,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Deccan_thorn_scrub_forests                    ,0.5746,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Western_Himalayan_subalpine_conifer_forests   ,0.4751,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Lower_Gangetic_Plains_moist_deciduous_forests ,0.6422,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,South_Western_Ghats_moist_deciduous_forests   ,0.4429,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Thar_desert                                   ,0.6217,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Godavari_Krishna_mangroves                    ,0.5574,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,North_Tibetan_Plateau_Kunlun_Mountains_alpine_desert,0.4127,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Himalayan_subtropical_broadleaf_forests       ,0.5815,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,South_Deccan_Plateau_dry_deciduous_forests    ,0.5647,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Orissa_semi_evergreen_forests                 ,0.6494,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Sundarbans_freshwater_swamp_forests           ,0.5833,0.027394296549488644
Chhota_Nagpur_dry_deciduous_forests,0.95,Chhota_Nagpur_dry_deciduous_forests,Himalayan_subtropical_pine_forests            ,0.5163,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Brahmaputra_Valley_semi_evergreen_forests     ,0.4726,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Western_Himalayan_broadleaf_forests           ,0.4475,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Northeast_Himalayan_subalpine_conifer_forests ,0.4408,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,South_Western_Ghats_montane_rain_forests      ,0.4164,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Narmada_Valley_dry_deciduous_forests          ,0.6028,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Mizoram_Manipur_Kachin_rain_forests           ,0.5202,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Khathiar_Gir_dry_deciduous_forests            ,0.6263,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Aravalli_west_thorn_scrub_forests             ,1.0,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Maldives_Lakshadweep_Chagos_Archipelago_tropical_moist_forests,0.292,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,East_Deccan_moist_deciduous_forests           ,0.7022,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,East_Deccan_dry_evergreen_forests             ,0.4707,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Central_Deccan_Plateau_dry_deciduous_forests  ,0.6342,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Eastern_Himalayan_broadleaf_forests           ,0.4932,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Central_Tibetan_Plateau_alpine_steppe         ,0.3984,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Terai_Duar_savanna_and_grasslands             ,0.5719,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Nicobar_Islands_rain_forests                  ,0.2891,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Eastern_Himalayan_alpine_shrub_and_meadows    ,0.4519,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,North_Western_Ghats_montane_rain_forests      ,0.4676,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Chhota_Nagpur_dry_deciduous_forests           ,0.7068,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Rann_of_Kutch_seasonal_salt_marsh             ,0.572,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Northwestern_Himalayan_alpine_shrub_and_meadows,0.3844,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Upper_Gangetic_Plains_moist_deciduous_forests ,0.616,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,North_Deccan_dry_deciduous_forests            ,0.677,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Northeast_India_Myanmar_pine_forests          ,0.4083,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Sundarbans_mangroves                          ,0.4861,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Karakoram_West_Tibetan_Plateau_alpine_steppe  ,0.3885,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Baluchistan_xeric_woodlands                   ,0.5077,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Indus_River_Delta_Arabian_Sea_mangroves       ,0.5967,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Meghalaya_subtropical_forests                 ,0.5264,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Chin_Hills_Arakan_Yoma_montane_forests        ,0.5035,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,North_Western_Ghats_moist_deciduous_forests   ,0.5271,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Northern_Triangle_temperate_forests           ,0.3865,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Malabar_Coast_moist_forests                   ,0.3716,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Andaman_Islands_rain_forests                  ,0.3232,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Western_Himalayan_alpine_shrub_and_meadows    ,0.3916,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Eastern_Himalayan_subalpine_conifer_forests   ,0.4815,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Deccan_thorn_scrub_forests                    ,0.5767,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Western_Himalayan_subalpine_conifer_forests   ,0.4609,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Lower_Gangetic_Plains_moist_deciduous_forests ,0.6411,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,South_Western_Ghats_moist_deciduous_forests   ,0.4321,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Thar_desert                                   ,0.6521,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Godavari_Krishna_mangroves                    ,0.5161,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,North_Tibetan_Plateau_Kunlun_Mountains_alpine_desert,0.4077,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Himalayan_subtropical_broadleaf_forests       ,0.558,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,South_Deccan_Plateau_dry_deciduous_forests    ,0.539,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Orissa_semi_evergreen_forests                 ,0.6068,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Sundarbans_freshwater_swamp_forests           ,0.5536,0.027394296549488644
Aravalli_west_thorn_scrub_forests,0.3157894736842105,Aravalli_west_thorn_scrub_forests,Himalayan_subtropical_pine_forests            ,0.4958,0.027394296549488644
Central_Deccan_Plateau_dry_deciduous_forests,0.75,Central_Deccan_Plateau_dry_deciduous_forests,Brahmaputra_Valley_semi_evergreen_forests     ,0.4479,0.027394296549488644
Central_Deccan_Plateau_dry_deciduous_forests,0.75,Central_Deccan_Plateau_dry_deciduous_forests,Western_Himalayan_broadleaf_forests           ,0.4399,0.027394296549488644
Central_Deccan_Plateau_dry_deciduous_forests,0.75,Central_Deccan_Plateau_dry_deciduous_forests,Northeast_Himalayan_subalpine_conifer_forests ,0.4219,0.027394296549488644
Central_Deccan_Plateau_dry_deciduous_forests,0.75,Central_Deccan_Plateau_dry_deciduous_forests,South_Western_Ghats_montane_rain_forests      ,0.4261,0.027394296549488644
Central_Deccan_Plateau_dry_deciduous_forests,0.75,Central_Deccan_Plateau_dry_deciduous_forests,Narmada_Valley_dry_deciduous_forests          ,0.6404,0.027394296549488644
Central_Deccan_Plateau_dry_deciduous_forests,0.75,Central_Deccan_Plateau_dry_deciduous_forests,Mizoram_Manipur_Kachin_rain_forests           ,0.5051,0.027394296549488644
Central_Deccan_Plateau_dry_deciduous_forests,0.75,Central_Deccan_Plateau_dry_deciduous_forests,Khathiar_Gir_dry_deciduous_forests            ,0.6708,0.027394296549488644
Central_Deccan_Plateau_dry_deciduous_forests,0.75,Central_Deccan_Plateau_dry_deciduous_forests,Aravalli_west_thorn_scrub_forests             ,0.6342,0.027394296549488644
Central_Deccan_Plateau_dry_deciduous_forests,0.75,Central_Deccan_Plateau_dry_deciduous_forests,Maldives_Lakshadweep_Chagos_Archipelago_tropical_moist_forests,0.3039,0.027394296549488644
Central_Deccan_Plateau_dry_deciduous_forests,0.75,Central_Deccan_Plateau_dry_deciduous_forests,East_Deccan_moist_deciduous_forests           ,0.6906,0.027394296549488644
Central_Deccan_Plateau_dry_deciduous_forests,0.75,Central_Deccan_Plateau_dry_deciduous_forests,East_Deccan_dry_evergreen_forests             ,0.5162,0.027394296549488644
Central_Deccan_Plateau_dry_deciduous_forests,0.75,Central_Deccan_Plateau_dry_deciduous_forests,Central_Deccan_Plateau_dry_deciduous_forests  ,1.0,0.027394296549488644
Central_Deccan_Plateau_dry_deciduous_forests,0.75,Central_Deccan_Plateau_dry_deciduous_forests,Eastern_Himalayan_broadleaf_forests           ,0.4853,0.027394296549488644
Central_Deccan_Plateau_dry_deciduous_forests,0.75,Central_Deccan_Plateau_dry_deciduous_forests,Central_Tibetan_Plateau_alpine_steppe         ,0.3788,0.027394296549488644
Central_Deccan_Plateau_dry_deciduous_forests,0.75,Central_Deccan_Plateau_dry_deciduous_forests,Terai_Duar_savanna_and_grasslands             ,0.5095,0.027394296549488644
Central_Deccan_Plateau_dry_deciduous_forests,0.75,Central_Deccan_Plateau_dry_deciduous_forests,Nicobar_Islands_rain_forests                  ,0.2955,0.027394296549488644
Central_Deccan_Plateau_dry_deciduous_forests,0.75,Central_Deccan_Plateau_dry_deciduous_forests,Eastern_Himalayan_alpine_shrub_and_meadows    ,0.446,0.027394296549488644
Central_Deccan_Plateau_dry_deciduous_forests,0.75,Central_Deccan_Plateau_dry_deciduous_forests,North_Western_Ghats_montane_rain_forests      ,0.4801,0.027394296549488644
Central_Deccan_Plateau_dry_deciduous_forests,0.75,Central_Deccan_Plateau_dry_deciduous_forests,Chhota_Nagpur_dry_deciduous_forests           ,0.6825,0.027394296549488644
Central_Deccan_Plateau_dry_deciduous_forests,0.75,Central_Deccan_Plateau_dry_deciduous_forests,Rann_of_Kutch_seasonal_salt_marsh             ,0.5627,0.027394296549488644
Central_Deccan_Plateau_dry_deciduous_forests,0.75,Central_Deccan_Plateau_dry_deciduous_forests,Northwestern_Himalayan_alpine_shrub_and_meadows,0.3727,0.027394296549488644
Central_Deccan_Plateau_dry_deciduous_forests,0.75,Central_Deccan_Plateau_dry_deciduous_forests,Upper_Gangetic_Plains_moist_deciduous_forests ,0.623,0.027394296549488644
Central_Deccan_Plateau_dry_deciduous_forests,0.75,Central_Deccan_Plateau_dry_deciduous_forests,North_Deccan_dry_deciduous_forests            ,0.6147,0.027394296549488644
Central_Deccan_Plateau_dry_deciduous_forests,0.75,Central_Deccan_Plateau_dry_deciduous_forests,Northeast_India_Myanmar_pine_forests          ,0.3848,0.027394296549488644
