Ecoregion,Average_Probability
Aravalli_west_thorn_scrub_forests,0.3961563324742134
Eastern_Himalayan_subalpine_conifer_forests,0.27956934253902743
Godavari_Krishna_mangroves,0.12220346224616767
Khathiar_Gir_dry_deciduous_forests,0.005476898793573431
Lower_Gangetic_Plains_moist_deciduous_forests,0.188296730272636
Karakoram_West_Tibetan_Plateau_alpine_steppe,0.18567306597087924
Mizoram_Manipur_Kachin_rain_forests,0.3377711271954526
Malabar_Coast_moist_forests,0.30362504924005895
Himalayan_subtropical_pine_forests,0.2791010335568368
Meghalaya_subtropical_forests,0.3524249813635446
Narmada_Valley_dry_deciduous_forests,0.018268345897913867
Northwestern_Himalayan_alpine_shrub_and_meadows,0.19303271895831844
Northeast_India_Myanmar_pine_forests,0.24551694998362156
Northern_Triangle_temperate_forests,0.4421240187390744
Northeast_Himalayan_subalpine_conifer_forests,0.2983530468485244
Nicobar_Islands_rain_forests,0.27224974453654055
North_Deccan_dry_deciduous_forests,0.04019506432094273
North_Tibetan_Plateau_Kunlun_Mountains_alpine_desert,0.26897710432590966
North_Western_Ghats_montane_rain_forests,0.6026192913945356
North_Western_Ghats_moist_deciduous_forests,0.31185048907534474
Orissa_semi_evergreen_forests,0.04152413182559905
South_Western_Ghats_moist_deciduous_forests,0.32064556748055634
South_Deccan_Plateau_dry_deciduous_forests,0.08189989824596239
Sundarbans_freshwater_swamp_forests,0.08278969132500155
Rann_of_Kutch_seasonal_salt_marsh,0.015213607759926195
Sundarbans_mangroves,0.3476989184642133
South_Western_Ghats_montane_rain_forests,0.4969633219616575
Terai_Duar_savanna_and_grasslands,0.23252411439312598
Western_Himalayan_subalpine_conifer_forests,0.13569725350762574
Maldives_Lakshadweep_Chagos_Archipelago_tropical_moist_forests,0
Indus_River_Delta_Arabian_Sea_mangroves,0.013692246983933577
Upper_Gangetic_Plains_moist_deciduous_forests,0.04629900897571221
Western_Himalayan_broadleaf_forests,0.264953340790579
Thar_desert,0.0
Western_Himalayan_alpine_shrub_and_meadows,0.26971904992370815
